Sample in Buffer,Sample in Window,TRIGGER,count_1[19:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
60840,60840,0,40471,40680
60841,60841,0,48083,40680
60842,60842,0,43488,40680
60843,60843,0,47320,40680
60844,60844,0,46956,40680
60845,60845,0,48682,7357
60846,60846,0,50441,7357
60847,60847,0,54215,7357
60848,60848,0,54105,7357
60849,60849,0,55769,7357
60850,60850,0,57076,48037
60851,60851,0,58861,48037
60852,60852,0,61060,48037
60853,60853,0,63790,48037
60854,60854,0,69229,48037
60855,60855,0,73349,55394
60856,60856,0,66994,55394
60857,60857,0,69488,55394
60858,60858,0,76956,55394
60859,60859,0,70893,55394
60860,60860,0,74174,37895
60861,60861,0,75123,37895
60862,60862,0,76073,37895
60863,60863,0,76646,37895
60864,60864,0,79206,37895
60865,60865,0,79900,27753
60866,60866,0,81498,27753
60867,60867,0,89506,27753
60868,60868,0,93825,27753
60869,60869,0,91887,27753
60870,60870,0,106133,112
60871,60871,0,99701,112
60872,60872,0,119936,112
60873,60873,0,121443,112
60874,60874,0,116623,112
60875,60875,0,122036,27865
60876,60876,0,123453,27865
60877,60877,0,128963,27865
60878,60878,0,126168,27865
60879,60879,0,121081,27865
60880,60880,0,122634,27977
60881,60881,0,121557,27977
60882,60882,0,123004,27977
60883,60883,0,125159,27977
60884,60884,0,127281,27977
60885,60885,0,129298,55842
60886,60886,0,131412,55842
60887,60887,0,134138,55842
60888,60888,0,125564,55842
60889,60889,0,138431,55842
60890,60890,0,141082,18283
60891,60891,0,142772,18283
60892,60892,0,144543,18283
60893,60893,0,140941,18283
60894,60894,0,138814,18283
60895,60895,0,135295,8589
60896,60896,0,136768,8589
60897,60897,0,138690,8589
60898,60898,0,140934,8589
60899,60899,0,133858,8589
60900,60900,0,131323,26872
60901,60901,0,127348,26872
60902,60902,0,132849,26872
60903,60903,0,130440,26872
60904,60904,0,136941,26872
60905,60905,0,144837,35461
60906,60906,0,139195,35461
60907,60907,0,140689,35461
60908,60908,0,142216,35461
60909,60909,0,144528,35461
60910,60910,0,146296,62333
60911,60911,0,147601,62333
60912,60912,0,148762,62333
60913,60913,0,151258,62333
60914,60914,0,151065,62333
60915,60915,0,154571,32258
60916,60916,0,141148,32258
60917,60917,0,158852,32258
60918,60918,0,0,32258
60919,60919,0,2380,32258
60920,60920,0,5247,29055
60921,60921,0,6425,29055
60922,60922,0,8658,29055
60923,60923,0,8396,29055
60924,60924,0,9429,29055
60925,60925,0,13419,61313
60926,60926,0,12778,61313
60927,60927,0,19206,61313
60928,60928,0,20474,61313
60929,60929,0,31862,61313
60930,60930,0,25134,24832
60931,60931,0,20533,24832
60932,60932,0,20508,24832
60933,60933,0,23829,24832
60934,60934,0,31722,24832
60935,60935,0,35554,20609
60936,60936,0,30506,20609
60937,60937,0,35731,20609
60938,60938,0,31475,20609
60939,60939,0,33175,20609
60940,60940,0,36266,45441
60941,60941,0,35745,45441
60942,60942,0,39492,45441
60943,60943,0,41951,45441
60944,60944,0,41902,45441
60945,60945,0,45894,514
60946,60946,0,46058,514
60947,60947,0,56265,514
60948,60948,0,56573,514
60949,60949,0,56495,514
60950,60950,0,65072,45955
60951,60951,0,53646,45955
60952,60952,0,53552,45955
60953,60953,0,57106,45955
60954,60954,0,58610,45955
60955,60955,0,56250,46469
60956,60956,0,57224,46469
60957,60957,0,63606,46469
60958,60958,0,65877,46469
60959,60959,0,62157,46469
60960,60960,0,69730,26888
60961,60961,0,70196,26888
60962,60962,0,70123,26888
60963,60963,0,72270,26888
60964,60964,0,69827,26888
60965,60965,0,70887,7821
60966,60966,0,84315,7821
60967,60967,0,73618,7821
60968,60968,0,75350,7821
60969,60969,0,82206,7821
60970,60970,0,85326,34709
60971,60971,0,86663,34709
60972,60972,0,88049,34709
60973,60973,0,89136,34709
60974,60974,0,88194,34709
60975,60975,0,93636,42530
60976,60976,0,94926,42530
60977,60977,0,106890,42530
60978,60978,0,109220,42530
60979,60979,0,110529,42530
60980,60980,0,113417,11703
60981,60981,0,114724,11703
60982,60982,0,115922,11703
60983,60983,0,116187,11703
60984,60984,0,113681,11703
60985,60985,0,118983,54233
60986,60986,0,120301,54233
60987,60987,0,132559,54233
60988,60988,0,126227,54233
60989,60989,0,133892,54233
60990,60990,0,128753,400
60991,60991,0,136874,400
60992,60992,0,130968,400
60993,60993,0,149289,400
60994,60994,0,134519,400
60995,60995,0,127426,54633
60996,60996,0,130910,54633
60997,60997,0,131921,54633
60998,60998,0,133983,54633
60999,60999,0,134011,54633
61000,61000,0,136414,55033
61001,61001,0,141033,55033
61002,61002,0,99979,55033
61003,61003,0,96735,55033
61004,61004,0,98466,55033
61005,61005,0,96005,44130
61006,61006,0,102339,44130
61007,61007,0,101031,44130
61008,61008,0,101235,44130
61009,61009,0,100247,44130
61010,61010,0,111421,33627
61011,61011,0,106633,33627
61012,61012,0,108902,33627
61013,61013,0,111659,33627
61014,61014,0,111331,33627
61015,61015,0,115050,12221
61016,61016,0,116146,12221
61017,61017,0,114121,12221
61018,61018,0,117307,12221
61019,61019,0,0,12221
61020,61020,0,1707,45848
61021,61021,0,3258,45848
61022,61022,0,4124,45848
61023,61023,0,6059,45848
61024,61024,0,8448,45848
61025,61025,0,10298,58069
61026,61026,0,11550,58069
61027,61027,0,12998,58069
61028,61028,0,24397,58069
61029,61029,0,25896,58069
61030,61030,0,19147,38381
61031,61031,0,26375,38381
61032,61032,0,24340,38381
61033,61033,0,27095,38381
61034,61034,0,29499,38381
61035,61035,0,37158,30914
61036,61036,0,25330,30914
61037,61037,0,28354,30914
61038,61038,0,30561,30914
61039,61039,0,31921,30914
61040,61040,0,35213,3759
61041,61041,0,38267,3759
61042,61042,0,48377,3759
61043,61043,0,46876,3759
61044,61044,0,48114,3759
61045,61045,0,50037,34673
61046,61046,0,55760,34673
61047,61047,0,50137,34673
61048,61048,0,51865,34673
61049,61049,0,55027,34673
61050,61050,0,54765,38432
61051,61051,0,58514,38432
61052,61052,0,53732,38432
61053,61053,0,61326,38432
61054,61054,0,55920,38432
61055,61055,0,56774,7569
61056,61056,0,58596,7569
61057,61057,0,60365,7569
61058,61058,0,62921,7569
61059,61059,0,64158,7569
61060,61060,0,65462,46001
61061,61061,0,65886,46001
61062,61062,0,65677,46001
61063,61063,0,66586,46001
61064,61064,0,65485,46001
61065,61065,0,64830,53570
61066,61066,0,75891,53570
61067,61067,0,76296,53570
61068,61068,0,69914,53570
61069,61069,0,79134,53570
61070,61070,0,71887,34035
61071,61071,0,76902,34035
61072,61072,0,78313,34035
61073,61073,0,80014,34035
61074,61074,0,82552,34035
61075,61075,0,83783,22069
61076,61076,0,92577,22069
61077,61077,0,89938,22069
61078,61078,0,91565,22069
61079,61079,0,93382,22069
61080,61080,0,99880,56104
61081,61081,0,97441,56104
61082,61082,0,94925,56104
61083,61083,0,94792,56104
61084,61084,0,103042,56104
61085,61085,0,121256,12637
61086,61086,0,116277,12637
61087,61087,0,117846,12637
61088,61088,0,123110,12637
61089,61089,0,127197,12637
61090,61090,0,121287,3205
61091,61091,0,122910,3205
61092,61092,0,124379,3205
61093,61093,0,125820,3205
61094,61094,0,128174,3205
61095,61095,0,130149,15842
61096,61096,0,124498,15842
61097,61097,0,124207,15842
61098,61098,0,125845,15842
61099,61099,0,129482,15842
61100,61100,0,130890,19047
61101,61101,0,130227,19047
61102,61102,0,139575,19047
61103,61103,0,136073,19047
61104,61104,0,138526,19047
61105,61105,0,128283,34889
61106,61106,0,129924,34889
61107,61107,0,140633,34889
61108,61108,0,132609,34889
61109,61109,0,138242,34889
61110,61110,0,146921,53936
61111,61111,0,142635,53936
61112,61112,0,150309,53936
61113,61113,0,152871,53936
61114,61114,0,148009,53936
61115,61115,0,155003,23289
61116,61116,0,129967,23289
61117,61117,0,131833,23289
61118,61118,0,133238,23289
61119,61119,0,134757,23289
61120,61120,0,0,11689
61121,61121,0,1472,11689
61122,61122,0,3349,11689
61123,61123,0,4271,11689
61124,61124,0,6026,11689
61125,61125,0,9202,34978
61126,61126,0,12891,34978
61127,61127,0,9867,34978
61128,61128,0,11530,34978
61129,61129,0,23616,34978
61130,61130,0,20937,46667
61131,61131,0,23140,46667
61132,61132,0,25621,46667
61133,61133,0,18791,46667
61134,61134,0,21718,46667
61135,61135,0,23165,16109
61136,61136,0,24456,16109
61137,61137,0,25208,16109
61138,61138,0,27833,16109
61139,61139,0,29514,16109
61140,61140,0,37833,62776
61141,61141,0,38718,62776
61142,61142,0,37714,62776
61143,61143,0,41618,62776
61144,61144,0,43086,62776
61145,61145,0,44306,13349
61146,61146,0,49141,13349
61147,61147,0,45431,13349
61148,61148,0,51790,13349
61149,61149,0,47794,13349
61150,61150,0,57763,10589
61151,61151,0,66428,10589
61152,61152,0,54132,10589
61153,61153,0,55946,10589
61154,61154,0,55538,10589
61155,61155,0,56801,23938
61156,61156,0,59547,23938
61157,61157,0,61304,23938
61158,61158,0,63516,23938
61159,61159,0,63363,23938
61160,61160,0,66787,34527
61161,61161,0,68772,34527
61162,61162,0,71956,34527
61163,61163,0,73965,34527
61164,61164,0,71074,34527
61165,61165,0,77436,58465
61166,61166,0,78563,58465
61167,61167,0,83458,58465
61168,61168,0,77918,58465
61169,61169,0,85551,58465
61170,61170,0,80626,27456
61171,61171,0,77316,27456
61172,61172,0,79456,27456
61173,61173,0,82567,27456
61174,61174,0,84294,27456
61175,61175,0,85880,20385
61176,61176,0,104358,20385
61177,61177,0,107478,20385
61178,61178,0,109811,20385
61179,61179,0,113765,20385
61180,61180,0,114788,47841
61181,61181,0,116695,47841
61182,61182,0,118430,47841
61183,61183,0,120808,47841
61184,61184,0,121713,47841
61185,61185,0,124498,2690
61186,61186,0,124634,2690
61187,61187,0,120531,2690
61188,61188,0,122931,2690
61189,61189,0,124060,2690
61190,61190,0,125932,50531
61191,61191,0,128343,50531
61192,61192,0,127803,50531
61193,61193,0,124539,50531
61194,61194,0,127177,50531
61195,61195,0,137995,53221
61196,61196,0,139031,53221
61197,61197,0,124181,53221
61198,61198,0,123838,53221
61199,61199,0,128469,53221
61200,61200,0,131173,38216
61201,61201,0,133759,38216
61202,61202,0,137268,38216
61203,61203,0,138620,38216
61204,61204,0,141688,38216
61205,61205,0,136100,25901
61206,61206,0,76686,25901
61207,61207,0,100512,25901
61208,61208,0,103006,25901
61209,61209,0,105911,25901
61210,61210,0,107115,64117
61211,61211,0,102447,64117
61212,61212,0,109604,64117
61213,61213,0,110831,64117
61214,61214,0,101310,64117
61215,61215,0,103368,24482
61216,61216,0,106991,24482
61217,61217,0,108490,24482
61218,61218,0,110033,24482
61219,61219,0,110972,24482
61220,61220,0,110678,23063
61221,61221,0,0,23063
61222,61222,0,1565,23063
61223,61223,0,3978,23063
61224,61224,0,5747,23063
61225,61225,0,7871,47545
61226,61226,0,9562,47545
61227,61227,0,12361,47545
61228,61228,0,13134,47545
61229,61229,0,21275,47545
61230,61230,0,16952,5072
61231,61231,0,24628,5072
61232,61232,0,22285,5072
61233,61233,0,23891,5072
61234,61234,0,25525,5072
61235,61235,0,32962,52617
61236,61236,0,34092,52617
61237,61237,0,29574,52617
61238,61238,0,38150,52617
61239,61239,0,34023,52617
61240,61240,0,35957,57689
61241,61241,0,37901,57689
61242,61242,0,41040,57689
61243,61243,0,42479,57689
61244,61244,0,41768,57689
61245,61245,0,46649,44770
61246,61246,0,51719,44770
61247,61247,0,49056,44770
61248,61248,0,49524,44770
61249,61249,0,52245,44770
61250,61250,0,53830,36923
61251,61251,0,55416,36923
61252,61252,0,58998,36923
61253,61253,0,60651,36923
61254,61254,0,59097,36923
61255,61255,0,62776,16157
61256,61256,0,60163,16157
61257,61257,0,59901,16157
61258,61258,0,69716,16157
61259,61259,0,70573,16157
61260,61260,0,72028,53080
61261,61261,0,67969,53080
61262,61262,0,72208,53080
61263,61263,0,78808,53080
61264,61264,0,78961,53080
61265,61265,0,80499,3701
61266,61266,0,82159,3701
61267,61267,0,84034,3701
61268,61268,0,85999,3701
61269,61269,0,84323,3701
61270,61270,0,87890,56781
61271,61271,0,94507,56781
61272,61272,0,109107,56781
61273,61273,0,110869,56781
61274,61274,0,116823,56781
61275,61275,0,119074,60482
61276,61276,0,121804,60482
61277,61277,0,122330,60482
61278,61278,0,134382,60482
61279,61279,0,135635,60482
61280,61280,0,137468,51727
61281,61281,0,139279,51727
61282,61282,0,142421,51727
61283,61283,0,142249,51727
61284,61284,0,148906,51727
61285,61285,0,151054,46673
61286,61286,0,153764,46673
61287,61287,0,150024,46673
61288,61288,0,151387,46673
61289,61289,0,152805,46673
61290,61290,0,154436,32864
61291,61291,0,156059,32864
61292,61292,0,155916,32864
61293,61293,0,157802,32864
61294,61294,0,161513,32864
61295,61295,0,160487,14001
61296,61296,0,163591,14001
61297,61297,0,164559,14001
61298,61298,0,162124,14001
61299,61299,0,116694,14001
61300,61300,0,107261,46865
61301,61301,0,121024,46865
61302,61302,0,122533,46865
61303,61303,0,116567,46865
61304,61304,0,119963,46865
61305,61305,0,116636,60866
61306,61306,0,122789,60866
61307,61307,0,119687,60866
61308,61308,0,120851,60866
61309,61309,0,126312,60866
61310,61310,0,129848,42195
61311,61311,0,157940,42195
61312,61312,0,134665,42195
61313,61313,0,128083,42195
61314,61314,0,130436,42195
61315,61315,0,132467,37525
61316,61316,0,134362,37525
61317,61317,0,135904,37525
61318,61318,0,138783,37525
61319,61319,0,140166,37525
61320,61320,0,139273,14184
61321,61321,0,145433,14184
61322,61322,0,0,14184
61323,61323,0,2452,14184
61324,61324,0,4549,14184
61325,61325,0,5184,51709
61326,61326,0,7889,51709
61327,61327,0,9674,51709
61328,61328,0,15055,51709
61329,61329,0,11625,51709
61330,61330,0,19956,357
61331,61331,0,18427,357
61332,61332,0,15129,357
61333,61333,0,28864,357
61334,61334,0,24070,357
61335,61335,0,31500,52066
61336,61336,0,26535,52066
61337,61337,0,26327,52066
61338,61338,0,28518,52066
61339,61339,0,29452,52066
61340,61340,0,31808,52423
61341,61341,0,33297,52423
61342,61342,0,34831,52423
61343,61343,0,35896,52423
61344,61344,0,41245,52423
61345,61345,0,51204,38953
61346,61346,0,47398,38953
61347,61347,0,47660,38953
61348,61348,0,42521,38953
61349,61349,0,43411,38953
61350,61350,0,48242,25840
61351,61351,0,47110,25840
61352,61352,0,49049,25840
61353,61353,0,51666,25840
61354,61354,0,54849,25840
61355,61355,0,58346,64793
61356,61356,0,59327,64793
61357,61357,0,56551,64793
61358,61358,0,61360,64793
61359,61359,0,60512,64793
61360,61360,0,62897,25097
61361,61361,0,63873,25097
61362,61362,0,65520,25097
61363,61363,0,70445,25097
61364,61364,0,73846,25097
61365,61365,0,77117,24354
61366,61366,0,71219,24354
61367,61367,0,75269,24354
61368,61368,0,76257,24354
61369,61369,0,75742,24354
61370,61370,0,78227,49451
61371,61371,0,79985,49451
61372,61372,0,81368,49451
61373,61373,0,86418,49451
61374,61374,0,89277,49451
61375,61375,0,91264,8269
61376,61376,0,94721,8269
61377,61377,0,112836,8269
61378,61378,0,107989,8269
61379,61379,0,109865,8269
61380,61380,0,110116,57720
61381,61381,0,107330,57720
61382,61382,0,109082,57720
61383,61383,0,110347,57720
61384,61384,0,114135,57720
61385,61385,0,113216,453
61386,61386,0,114655,453
61387,61387,0,118893,453
61388,61388,0,120188,453
61389,61389,0,125956,453
61390,61390,0,126604,58173
61391,61391,0,112026,58173
61392,61392,0,130232,58173
61393,61393,0,125086,58173
61394,61394,0,134671,58173
61395,61395,0,129807,58626
61396,61396,0,129525,58626
61397,61397,0,137712,58626
61398,61398,0,140515,58626
61399,61399,0,142086,58626
61400,61400,0,135284,51263
61401,61401,0,134417,51263
61402,61402,0,138132,51263
61403,61403,0,136946,51263
61404,61404,0,138627,51263
61405,61405,0,141771,44353
61406,61406,0,142622,44353
61407,61407,0,144601,44353
61408,61408,0,144356,44353
61409,61409,0,142630,44353
61410,61410,0,148310,30080
61411,61411,0,154867,30080
61412,61412,0,156437,30080
61413,61413,0,158585,30080
61414,61414,0,153912,30080
61415,61415,0,155385,8897
61416,61416,0,162725,8897
61417,61417,0,109912,8897
61418,61418,0,117402,8897
61419,61419,0,111167,8897
61420,61420,0,112508,38977
61421,61421,0,113894,38977
61422,61422,0,116324,38977
61423,61423,0,0,38977
61424,61424,0,1688,38977
61425,61425,0,3339,47874
61426,61426,0,4837,47874
61427,61427,0,8151,47874
61428,61428,0,9230,47874
61429,61429,0,10589,47874
61430,61430,0,11818,21315
61431,61431,0,17680,21315
61432,61432,0,14272,21315
61433,61433,0,17328,21315
61434,61434,0,22734,21315
61435,61435,0,24106,3653
61436,61436,0,25267,3653
61437,61437,0,27919,3653
61438,61438,0,28963,3653
61439,61439,0,32161,3653
61440,61440,0,36882,24968
61441,61441,0,27397,24968
61442,61442,0,28424,24968
61443,61443,0,36771,24968
61444,61444,0,32322,24968
61445,61445,0,33823,28621
61446,61446,0,34170,28621
61447,61447,0,36994,28621
61448,61448,0,39387,28621
61449,61449,0,40598,28621
61450,61450,0,43421,53589
61451,61451,0,45580,53589
61452,61452,0,48476,53589
61453,61453,0,51119,53589
61454,61454,0,48524,53589
61455,61455,0,54325,16674
61456,61456,0,59591,16674
61457,61457,0,54179,16674
61458,61458,0,54135,16674
61459,61459,0,63004,16674
61460,61460,0,64074,4727
61461,61461,0,57824,4727
61462,61462,0,61254,4727
61463,61463,0,61584,4727
61464,61464,0,63128,4727
61465,61465,0,64748,21401
61466,61466,0,66635,21401
61467,61467,0,76968,21401
61468,61468,0,68996,21401
61469,61469,0,76953,21401
61470,61470,0,78300,26128
61471,61471,0,72151,26128
61472,61472,0,81859,26128
61473,61473,0,77431,26128
61474,61474,0,85001,26128
61475,61475,0,78256,47529
61476,61476,0,79773,47529
61477,61477,0,82976,47529
61478,61478,0,84412,47529
61479,61479,0,82132,47529
61480,61480,0,83703,8121
61481,61481,0,87961,8121
61482,61482,0,89045,8121
61483,61483,0,90495,8121
61484,61484,0,88835,8121
61485,61485,0,92349,55650
61486,61486,0,92156,55650
61487,61487,0,94083,55650
61488,61488,0,99719,55650
61489,61489,0,77793,55650
61490,61490,0,79401,63771
61491,61491,0,80923,63771
61492,61492,0,83331,63771
61493,61493,0,83426,63771
61494,61494,0,92702,63771
61495,61495,0,86803,53885
61496,61496,0,88913,53885
61497,61497,0,90373,53885
61498,61498,0,91112,53885
61499,61499,0,94125,53885
61500,61500,0,92758,52120
61501,61501,0,88261,52120
61502,61502,0,91115,52120
61503,61503,0,92624,52120
61504,61504,0,100027,52120
61505,61505,0,96466,40469
61506,61506,0,97657,40469
61507,61507,0,97312,40469
61508,61508,0,116867,40469
61509,61509,0,120912,40469
61510,61510,0,121900,27053
61511,61511,0,122432,27053
61512,61512,0,130424,27053
61513,61513,0,133643,27053
61514,61514,0,134994,27053
61515,61515,0,136862,1986
61516,61516,0,134994,1986
61517,61517,0,141270,1986
61518,61518,0,139030,1986
61519,61519,0,147227,1986
61520,61520,0,138718,29039
61521,61521,0,139992,29039
61522,61522,0,145985,29039
61523,61523,0,145216,29039
61524,61524,0,0,29039
61525,61525,0,1497,31025
61526,61526,0,3423,31025
61527,61527,0,4900,31025
61528,61528,0,6319,31025
61529,61529,0,8245,31025
61530,61530,0,9766,60064
61531,61531,0,10914,60064
61532,61532,0,15937,60064
61533,61533,0,12773,60064
61534,61534,0,15989,60064
61535,61535,0,14370,25553
61536,61536,0,15989,25553
61537,61537,0,17135,25553
61538,61538,0,25018,25553
61539,61539,0,25338,25553
61540,61540,0,24600,20081
61541,61541,0,25763,20081
61542,61542,0,33358,20081
61543,61543,0,27406,20081
61544,61544,0,31106,20081
61545,61545,0,32323,45634
61546,61546,0,33590,45634
61547,61547,0,43851,45634
61548,61548,0,45364,45634
61549,61549,0,43014,45634
61550,61550,0,47770,179
61551,61551,0,41952,179
61552,61552,0,43259,179
61553,61553,0,47130,179
61554,61554,0,48289,179
61555,61555,0,49929,45813
61556,61556,0,53194,45813
61557,61557,0,54137,45813
61558,61558,0,55379,45813
61559,61559,0,62389,45813
61560,61560,0,60260,45992
61561,61561,0,58397,45992
61562,61562,0,63210,45992
61563,61563,0,69123,45992
61564,61564,0,68025,45992
61565,61565,0,65144,26269
61566,61566,0,64562,26269
61567,61567,0,66734,26269
61568,61568,0,74764,26269
61569,61569,0,75564,26269
61570,61570,0,69889,6725
61571,61571,0,71951,6725
61572,61572,0,74286,6725
61573,61573,0,72900,6725
61574,61574,0,72305,6725
61575,61575,0,74928,32994
61576,61576,0,74133,32994
61577,61577,0,80584,32994
61578,61578,0,77433,32994
61579,61579,0,85071,32994
61580,61580,0,88078,39719
61581,61581,0,90594,39719
61582,61582,0,93020,39719
61583,61583,0,91925,39719
61584,61584,0,90719,39719
61585,61585,0,98623,7177
61586,61586,0,100022,7177
61587,61587,0,112654,7177
61588,61588,0,113131,7177
61589,61589,0,115606,7177
61590,61590,0,118463,46896
61591,61591,0,120067,46896
61592,61592,0,121450,46896
61593,61593,0,124510,46896
61594,61594,0,126928,46896
61595,61595,0,129383,54073
61596,61596,0,130286,54073
61597,61597,0,127411,54073
61598,61598,0,130198,54073
61599,61599,0,129491,54073
61600,61600,0,128325,35433
61601,61601,0,130847,35433
61602,61602,0,126345,35433
61603,61603,0,136114,35433
61604,61604,0,137844,35433
61605,61605,0,140816,23970
61606,61606,0,141919,23970
61607,61607,0,143725,23970
61608,61608,0,148524,23970
61609,61609,0,147258,23970
61610,61610,0,150626,59403
61611,61611,0,145702,59403
61612,61612,0,150159,59403
61613,61613,0,152633,59403
61614,61614,0,154256,59403
61615,61615,0,102851,17837
61616,61616,0,100930,17837
61617,61617,0,106505,17837
61618,61618,0,107056,17837
61619,61619,0,115053,17837
61620,61620,0,108464,11704
61621,61621,0,117857,11704
61622,61622,0,112724,11704
61623,61623,0,114775,11704
61624,61624,0,116474,11704
61625,61625,0,0,29541
61626,61626,0,1506,29541
61627,61627,0,3428,29541
61628,61628,0,5085,29541
61629,61629,0,7762,29541
61630,61630,0,9839,41245
61631,61631,0,9145,41245
61632,61632,0,14411,41245
61633,61633,0,21187,41245
61634,61634,0,15387,41245
61635,61635,0,24133,5250
61636,61636,0,17040,5250
61637,61637,0,32958,5250
61638,61638,0,20802,5250
61639,61639,0,30499,5250
61640,61640,0,29473,46495
61641,61641,0,31006,46495
61642,61642,0,34298,46495
61643,61643,0,27373,46495
61644,61644,0,28619,46495
61645,61645,0,30284,51745
61646,61646,0,32081,51745
61647,61647,0,35245,51745
61648,61648,0,36718,51745
61649,61649,0,35753,51745
61650,61650,0,42345,32704
61651,61651,0,39058,32704
61652,61652,0,40386,32704
61653,61653,0,47818,32704
61654,61654,0,51145,32704
61655,61655,0,54611,18913
61656,61656,0,56336,18913
61657,61657,0,57988,18913
61658,61658,0,61559,18913
61659,61659,0,62941,18913
61660,61660,0,65196,51617
61661,61661,0,66262,51617
61662,61662,0,67881,51617
61663,61663,0,70489,51617
61664,61664,0,76361,51617
61665,61665,0,72702,4994
61666,61666,0,75852,4994
61667,61667,0,77278,4994
61668,61668,0,78503,4994
61669,61669,0,74062,4994
61670,61670,0,76983,56611
61671,61671,0,79163,56611
61672,61672,0,80494,56611
61673,61673,0,78938,56611
61674,61674,0,73717,56611
61675,61675,0,89432,61605
61676,61676,0,91566,61605
61677,61677,0,93383,61605
61678,61678,0,94609,61605
61679,61679,0,91397,61605
61680,61680,0,100944,52680
61681,61681,0,100109,52680
61682,61682,0,96071,52680
61683,61683,0,104651,52680
61684,61684,0,97721,52680
61685,61685,0,100564,48749
61686,61686,0,102307,48749
61687,61687,0,102874,48749
61688,61688,0,119956,48749
61689,61689,0,125376,48749
61690,61690,0,125391,35893
61691,61691,0,129008,35893
61692,61692,0,129292,35893
61693,61693,0,126914,35893
61694,61694,0,131301,35893
61695,61695,0,133717,19106
61696,61696,0,136046,19106
61697,61697,0,138786,19106
61698,61698,0,135243,19106
61699,61699,0,136565,19106
61700,61700,0,137504,54999
61701,61701,0,139059,54999
61702,61702,0,132130,54999
61703,61703,0,133519,54999
61704,61704,0,135030,54999
61705,61705,0,137633,8569
61706,61706,0,139657,8569
61707,61707,0,145600,8569
61708,61708,0,141827,8569
61709,61709,0,145860,8569
61710,61710,0,144153,63568
61711,61711,0,148118,63568
61712,61712,0,150675,63568
61713,61713,0,144722,63568
61714,61714,0,138238,63568
61715,61715,0,99407,6601
61716,61716,0,101330,6601
61717,61717,0,106856,6601
61718,61718,0,113596,6601
61719,61719,0,115212,6601
61720,61720,0,112500,4633
61721,61721,0,119505,4633
61722,61722,0,113539,4633
61723,61723,0,116720,4633
61724,61724,0,119673,4633
61725,61725,0,120873,11234
61726,61726,0,0,11234
61727,61727,0,1663,11234
61728,61728,0,3727,11234
61729,61729,0,4659,11234
61730,61730,0,6704,15867
61731,61731,0,8383,15867
61732,61732,0,9712,15867
61733,61733,0,11598,15867
61734,61734,0,14616,15867
61735,61735,0,17440,27101
61736,61736,0,18539,27101
61737,61737,0,24711,27101
61738,61738,0,22310,27101
61739,61739,0,19525,27101
61740,61740,0,32221,42968
61741,61741,0,21306,42968
61742,61742,0,35233,42968
61743,61743,0,28695,42968
61744,61744,0,29163,42968
61745,61745,0,26689,4533
61746,61746,0,27838,4533
61747,61747,0,29459,4533
61748,61748,0,30990,4533
61749,61749,0,32371,4533
61750,61750,0,34747,47501
61751,61751,0,36672,47501
61752,61752,0,35380,47501
61753,61753,0,40272,47501
61754,61754,0,46998,47501
61755,61755,0,44135,52034
61756,61756,0,46465,52034
61757,61757,0,50159,52034
61758,61758,0,51581,52034
61759,61759,0,53118,52034
61760,61760,0,55123,33999
61761,61761,0,56977,33999
61762,61762,0,58729,33999
61763,61763,0,61261,33999
61764,61764,0,62039,33999
61765,61765,0,57503,20497
61766,61766,0,56965,20497
61767,61767,0,61657,20497
61768,61768,0,62924,20497
61769,61769,0,70244,20497
61770,61770,0,65238,54496
61771,61771,0,72652,54496
61772,61772,0,66251,54496
61773,61773,0,67440,54496
61774,61774,0,70449,54496
61775,61775,0,71029,9457
61776,61776,0,71572,9457
61777,61777,0,72663,9457
61778,61778,0,73962,9457
61779,61779,0,77594,9457
61780,61780,0,77752,63953
61781,61781,0,81701,63953
61782,61782,0,77408,63953
61783,61783,0,82983,63953
61784,61784,0,87032,63953
61785,61785,0,82140,7874
61786,61786,0,87278,7874
61787,61787,0,82620,7874
61788,61788,0,83919,7874
61789,61789,0,90525,7874
61790,61790,0,91982,6291
61791,61791,0,88459,6291
61792,61792,0,96618,6291
61793,61793,0,98205,6291
61794,61794,0,101489,6291
61795,61795,0,103243,14165
61796,61796,0,99770,14165
61797,61797,0,100868,14165
61798,61798,0,105309,14165
61799,61799,0,103973,14165
61800,61800,0,109305,20456
61801,61801,0,115814,20456
61802,61802,0,111702,20456
61803,61803,0,106072,20456
61804,61804,0,114140,20456
61805,61805,0,108257,34621
61806,61806,0,110417,34621
61807,61807,0,113317,34621
61808,61808,0,129072,34621
61809,61809,0,132437,34621
61810,61810,0,135625,55077
61811,61811,0,137396,55077
61812,61812,0,136440,55077
61813,61813,0,135223,55077
61814,61814,0,145465,55077
61815,61815,0,140750,24162
61816,61816,0,149635,24162
61817,61817,0,142611,24162
61818,61818,0,146080,24162
61819,61819,0,155733,24162
61820,61820,0,156997,13703
61821,61821,0,152510,13703
61822,61822,0,154468,13703
61823,61823,0,156381,13703
61824,61824,0,156862,13703
61825,61825,0,158844,37865
61826,61826,0,162055,37865
61827,61827,0,0,37865
61828,61828,0,2845,37865
61829,61829,0,4897,37865
61830,61830,0,6439,51568
61831,61831,0,7254,51568
61832,61832,0,11039,51568
61833,61833,0,12609,51568
61834,61834,0,10022,51568
61835,61835,0,10223,23897
