Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
536,536,0,11980,0
537,537,0,32587,0
538,538,0,12233,0
539,539,0,28538,0
540,540,0,11980,0
541,541,0,28543,0
542,542,0,12121,0
543,543,0,32590,0
544,544,0,11868,0
545,545,0,31707,0
546,546,0,11993,0
547,547,0,27240,0
548,548,0,12060,0
549,549,0,28671,0
550,550,0,15947,0
551,551,0,28636,0
552,552,0,16124,0
553,553,0,28651,0
554,554,0,15999,0
555,555,0,12242,0
556,556,0,27405,0
557,557,0,12043,0
558,558,0,32538,0
559,559,0,11858,0
560,560,0,32553,0
561,561,0,11931,0
562,562,0,27470,0
563,563,0,12194,0
564,564,0,32733,0
565,565,0,12059,0
566,566,0,28490,0
567,567,0,11810,0
568,568,0,28623,0
569,569,0,16206,0
570,570,0,28618,0
571,571,0,28633,0
572,572,0,12239,0
573,573,0,27490,0
574,574,0,12122,0
575,575,0,31565,0
576,576,0,11871,0
577,577,0,28446,0
578,578,0,11866,0
579,579,0,32745,0
580,580,0,11871,0
581,581,0,28562,0
582,582,0,15978,0
583,583,0,28573,0
584,584,0,16383,0
585,585,0,28494,0
586,586,0,12159,0
587,587,0,28633,0
588,588,0,11855,0
589,589,0,28444,0
590,590,0,11995,0
591,591,0,28509,0
592,592,0,15983,0
593,593,0,0,0
594,594,0,731,0
595,595,0,7118,0
596,596,0,12002,0
597,597,0,16351,0
598,598,0,27515,0
599,599,0,60298,0
600,600,0,48125,0
601,601,0,65231,0
602,602,0,65230,0
603,603,0,48074,0
604,604,0,43993,0
605,605,0,49007,0
606,606,0,47934,0
607,607,0,49083,0
608,608,0,49145,0
609,609,0,61162,0
610,610,0,61277,0
611,611,0,59995,0
612,612,0,44906,0
613,613,0,44799,0
614,614,0,43727,0
615,615,0,48846,0
616,616,0,61407,0
617,617,0,65209,0
618,618,0,65374,0
619,619,0,47853,0
620,620,0,44763,0
621,621,0,64462,0
622,622,0,60098,0
623,623,0,43967,0
624,624,0,65394,0
625,625,0,48746,0
626,626,0,47913,0
627,627,0,64472,0
628,628,0,64236,0
629,629,0,48079,0
630,630,0,44890,0
631,631,0,47954,0
632,632,0,60283,0
633,633,0,61182,0
634,634,0,64506,0
635,635,0,48841,0
636,636,0,44892,0
637,637,0,47980,0
638,638,0,64459,0
639,639,0,48702,0
640,640,0,49106,0
641,641,0,65357,0
642,642,0,49099,0
643,643,0,65338,0
644,644,0,48866,0
645,645,0,48767,0
646,646,0,48958,0
647,647,0,44650,0
648,648,0,65481,0
649,649,0,48092,0
650,650,0,49068,0
651,651,0,64395,0
652,652,0,49022,0
653,653,0,48786,0
654,654,0,44941,0
655,655,0,48970,0
656,656,0,48826,0
657,657,0,64301,0
658,658,0,49023,0
659,659,0,64478,0
660,660,0,61199,0
661,661,0,48937,0
662,662,0,48092,0
663,663,0,44860,0
664,664,0,65419,0
665,665,0,61310,0
666,666,0,48658,0
667,667,0,65487,0
668,668,0,48650,0
669,669,0,49018,0
670,670,0,43885,0
671,671,0,48687,0
672,672,0,49116,0
673,673,0,47951,0
674,674,0,48745,0
675,675,0,64412,0
676,676,0,49145,0
677,677,0,48715,0
678,678,0,65342,0
679,679,0,49106,0
680,680,0,64333,0
681,681,0,48971,0
682,682,0,48826,0
683,683,0,47853,0
684,684,0,49023,0
685,685,0,48860,0
686,686,0,65327,0
687,687,0,48651,0
688,688,0,48834,0
689,689,0,64379,0
690,690,0,48878,0
691,691,0,48746,0
692,692,0,44921,0
693,693,0,48972,0
694,694,0,0,0
695,695,0,433,0
696,696,0,2030,0
697,697,0,7161,0
698,698,0,11980,0
699,699,0,27612,0
700,700,0,31675,0
701,701,0,44910,0
702,702,0,44610,0
703,703,0,43743,0
704,704,0,43986,0
705,705,0,48874,0
706,706,0,48073,0
707,707,0,61176,0
708,708,0,44845,0
709,709,0,48747,0
710,710,0,61370,0
711,711,0,48974,0
712,712,0,48735,0
713,713,0,65502,0
714,714,0,48922,0
715,715,0,48713,0
716,716,0,65532,0
717,717,0,48668,0
718,718,0,49131,0
719,719,0,65374,0
720,720,0,48754,0
721,721,0,47695,0
722,722,0,47842,0
