Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
480,480,0,44607,8639
481,481,0,48827,8639
482,482,0,61005,58561
483,483,0,44879,58561
484,484,0,48667,58561
485,485,0,49132,58561
486,486,0,61225,58561
487,487,0,48090,1664
488,488,0,48761,1664
489,489,0,44876,1664
490,490,0,61210,1664
491,491,0,64478,1664
492,492,0,48956,60225
493,493,0,48667,60225
494,494,0,48653,60225
495,495,0,61378,60225
496,496,0,61402,60225
497,497,0,44626,61889
498,498,0,44607,61889
499,499,0,44826,61889
500,500,0,44655,61889
501,501,0,61212,61889
502,502,0,48859,56578
503,503,0,44946,56578
504,504,0,65506,56578
505,505,0,61305,56578
506,506,0,44911,56578
507,507,0,60239,52931
508,508,0,65498,52931
509,509,0,45039,52931
510,510,0,44602,52931
511,511,0,61305,52931
512,512,1,65485,43973
513,513,0,44619,43973
514,514,0,61241,43973
515,515,0,44876,43973
516,516,0,65535,43973
517,517,0,44658,31368
518,518,0,44911,31368
519,519,0,44619,31368
520,520,0,60280,31368
521,521,0,65356,31368
522,522,0,60202,9805
523,523,0,60377,9805
524,524,0,48879,9805
525,525,0,44766,9805
526,526,0,49144,9805
527,527,0,60940,41173
528,528,0,60971,41173
529,529,0,61337,41173
530,530,0,61292,41173
531,531,0,61151,41173
532,532,0,44978,50978
533,533,0,64335,50978
534,534,0,61227,50978
535,535,0,64472,50978
536,536,0,44780,50978
537,537,0,45002,26615
538,538,0,48025,26615
539,539,0,61391,26615
540,540,0,61354,26615
541,541,0,60946,26615
542,542,0,61228,12057
543,543,0,61131,12057
544,544,0,64473,12057
545,545,0,61294,12057
546,546,0,44031,12057
547,547,0,65242,38672
548,548,0,65135,38672
549,549,0,64479,38672
550,550,0,65528,38672
551,551,0,65100,38672
552,552,0,65130,50729
553,553,0,65497,50729
554,554,0,44845,50729
555,555,0,65246,50729
556,556,0,45048,50729
557,557,0,60270,23865
558,558,0,65071,23865
559,559,0,64498,23865
560,560,0,61390,23865
561,561,0,65242,23865
562,562,0,60338,9058
563,563,0,60269,9058
564,564,0,0,9058
565,565,0,1613,9058
566,566,0,3747,9058
567,567,0,6711,32923
568,568,0,7166,32923
569,569,0,35542,32923
570,570,0,40854,32923
571,571,0,39774,32923
572,572,0,40512,41981
573,573,0,44741,41981
574,574,0,48959,41981
575,575,0,44976,41981
576,576,0,44024,41981
577,577,0,59934,9368
578,578,0,60401,9368
579,579,0,43912,9368
580,580,0,44637,9368
581,581,0,43587,9368
582,582,0,43799,51349
583,583,0,49150,51349
584,584,0,44790,51349
585,585,0,48727,51349
586,586,0,48029,51349
587,587,0,65139,60717
588,588,0,64382,60717
589,589,0,65534,60717
590,590,0,65185,60717
591,591,0,60311,60717
592,592,0,44989,46530
593,593,0,43888,46530
594,594,0,64007,46530
595,595,0,63534,46530
596,596,0,48001,46530
597,597,0,64391,41711
598,598,0,47741,41711
599,599,0,64483,41711
600,600,0,43939,41711
601,601,0,61438,41711
602,602,0,60944,22705
603,603,0,44579,22705
604,604,0,64494,22705
605,605,0,64175,22705
606,606,0,64102,22705
607,607,0,48924,64416
608,608,0,48673,64416
609,609,0,60966,64416
610,610,0,61279,64416
611,611,0,60354,64416
612,612,0,65170,21585
613,613,0,65469,21585
614,614,0,65344,21585
615,615,0,61045,21585
616,616,0,61403,21585
617,617,0,64426,20465
618,618,0,64211,20465
619,619,0,64478,20465
620,620,0,65295,20465
621,621,0,48034,20465
622,622,0,61419,42050
623,623,0,60928,42050
624,624,0,61414,42050
625,625,0,65221,42050
626,626,0,61439,42050
627,627,0,61381,62515
628,628,0,64478,62515
629,629,0,44976,62515
630,630,0,49013,62515
631,631,0,65132,62515
632,632,0,44674,39029
633,633,0,65430,39029
634,634,0,61052,39029
635,635,0,61295,39029
636,636,0,61398,39029
637,637,0,61196,36008
638,638,0,61073,36008
639,639,0,60339,36008
640,640,0,60107,36008
641,641,0,65474,36008
642,642,0,64406,9501
643,643,0,65213,9501
644,644,0,64209,9501
645,645,0,60166,9501
646,646,0,60158,9501
647,647,0,49104,45509
648,648,0,60311,45509
649,649,0,64141,45509
650,650,0,64418,45509
651,651,0,65270,45509
652,652,0,64366,55010
653,653,0,43555,55010
654,654,0,43783,55010
655,655,0,60412,55010
