Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
425,425,0,0,31621
426,426,0,0,31621
427,427,0,0,31621
428,428,0,0,31621
429,429,0,0,44296
430,430,0,0,44296
431,431,0,0,44296
432,432,0,0,44296
433,433,0,0,44296
434,434,0,0,10381
435,435,0,0,10381
436,436,0,0,10381
437,437,0,0,10381
438,438,0,0,10381
439,439,0,0,54677
440,440,0,0,54677
441,441,0,0,54677
442,442,0,0,54677
443,443,0,0,54677
444,444,0,0,65058
445,445,0,0,65058
446,446,0,0,65058
447,447,0,0,65058
448,448,0,0,65058
449,449,0,0,54199
450,450,0,0,54199
451,451,0,0,54199
452,452,0,0,54199
453,453,0,0,54199
454,454,0,0,53721
455,455,0,0,53721
456,456,0,0,53721
457,457,0,0,53721
458,458,0,0,53721
459,459,0,0,42384
460,460,0,0,42384
461,461,0,0,42384
462,462,0,0,42384
463,463,0,0,42384
464,464,0,0,30569
465,465,0,0,30569
466,466,0,0,30569
467,467,0,0,30569
468,468,0,0,30569
469,469,0,0,7417
470,470,0,0,7417
471,471,0,0,7417
472,472,0,0,7417
473,473,0,0,7417
474,474,0,0,37986
475,475,0,0,37986
476,476,0,0,37986
477,477,0,0,37986
478,478,0,0,37986
479,479,0,0,45403
480,480,0,0,45403
481,481,0,0,45403
482,482,0,0,45403
483,483,0,0,45403
484,484,0,0,17853
485,485,0,0,17853
486,486,0,0,17853
487,487,0,0,17853
488,488,0,0,17853
489,489,0,0,63256
490,490,0,0,63256
491,491,0,0,63256
492,492,0,0,63256
493,493,0,0,63256
494,494,0,0,15573
495,495,0,0,15573
496,496,0,0,15573
497,497,0,0,15573
498,498,0,0,15573
499,499,0,0,13293
500,500,0,0,13293
501,501,0,0,13293
502,502,0,0,13293
503,503,0,0,13293
504,504,0,0,28866
505,505,0,0,28866
506,506,0,0,28866
507,507,0,0,28866
508,508,0,0,28866
509,509,0,0,42159
510,510,0,0,42159
511,511,0,0,42159
512,512,0,0,42159
513,513,0,0,42159
514,514,0,0,5489
515,515,0,0,5489
516,516,0,0,5489
517,517,0,0,5489
518,518,0,0,5489
519,519,0,0,47648
520,520,0,0,47648
521,521,0,0,47648
522,522,0,0,47648
523,523,0,0,47648
524,524,0,0,53137
525,525,0,0,53137
526,526,0,0,53137
527,527,0,0,53137
528,528,0,0,53137
529,529,0,0,35249
530,530,0,0,35249
531,531,0,0,35249
532,532,0,0,35249
533,533,0,0,35249
534,534,0,0,22850
535,535,0,0,22850
536,536,0,0,22850
537,537,0,0,22850
538,538,0,0,22850
539,539,0,0,58099
540,540,0,0,58099
541,541,0,0,58099
542,542,0,0,58099
543,543,0,0,58099
544,544,0,0,15413
545,545,0,0,15413
546,546,0,0,15413
547,547,0,0,15413
548,548,0,0,15413
549,549,0,0,7976
550,550,0,0,7976
