Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
428,428,0,0,31121
429,429,0,0,12768
430,430,0,0,12768
431,431,0,0,12768
432,432,0,0,12768
433,433,0,0,12768
434,434,0,0,43889
435,435,0,0,43889
436,436,0,0,43889
437,437,0,0,43889
438,438,0,0,43889
439,439,0,0,56657
440,440,0,0,56657
441,441,0,0,56657
442,442,0,0,56657
443,443,0,0,56657
444,444,0,0,35010
445,445,0,0,35010
446,446,0,0,35010
447,447,0,0,35010
448,448,0,0,35010
449,449,0,0,26131
450,450,0,0,26131
451,451,0,0,26131
452,452,0,0,26131
453,453,0,0,26131
454,454,0,0,61141
455,455,0,0,61141
456,456,0,0,61141
457,457,0,0,61141
458,458,0,0,61141
459,459,0,0,21736
460,460,0,0,21736
461,461,0,0,21736
462,462,0,0,21736
463,463,0,0,21736
464,464,0,0,17341
465,465,0,0,17341
466,466,0,0,17341
467,467,0,0,17341
468,468,0,0,17341
469,469,0,0,39077
470,470,0,0,39077
471,471,0,0,39077
472,472,0,0,39077
473,473,0,0,39077
474,474,0,0,56418
475,475,0,0,56418
476,476,0,0,56418
477,477,0,0,56418
478,478,0,0,56418
479,479,0,0,29959
480,480,0,0,29959
481,481,0,0,29959
482,482,0,0,29959
483,483,0,0,29959
484,484,0,0,20841
485,485,0,0,20841
486,486,0,0,20841
487,487,0,0,20841
488,488,0,0,20841
489,489,0,0,50800
490,490,0,0,50800
491,491,0,0,50800
492,492,0,0,50800
493,493,0,0,50800
494,494,0,0,6105
495,495,0,0,6105
496,496,0,0,6105
497,497,0,0,6105
498,498,0,0,6105
499,499,0,0,56905
500,500,0,0,56905
501,501,0,0,56905
502,502,0,0,56905
503,503,0,0,56905
504,504,0,0,63010
505,505,0,0,63010
506,506,0,0,63010
507,507,0,0,63010
508,508,0,0,63010
509,509,0,0,54379
510,510,0,0,54379
511,511,0,0,54379
512,512,0,0,54379
513,513,0,0,54379
514,514,0,0,51853
515,515,0,0,51853
516,516,0,0,51853
517,517,0,0,51853
518,518,0,0,51853
519,519,0,0,40696
520,520,0,0,40696
521,521,0,0,40696
522,522,0,0,40696
523,523,0,0,40696
524,524,0,0,27013
525,525,0,0,27013
526,526,0,0,27013
527,527,0,0,27013
528,528,0,0,27013
529,529,0,0,2173
530,530,0,0,2173
531,531,0,0,2173
532,532,0,0,2173
533,533,0,0,2173
534,534,0,0,29186
535,535,0,0,29186
536,536,0,0,29186
537,537,0,0,29186
538,538,0,0,29186
539,539,0,0,31359
540,540,0,0,31359
541,541,0,0,31359
542,542,0,0,31359
543,543,0,0,31359
544,544,0,0,60545
545,545,0,0,60545
546,546,0,0,60545
547,547,0,0,60545
548,548,0,0,60545
549,549,0,0,26368
550,550,0,0,26368
551,551,0,0,26368
552,552,0,0,26368
553,553,0,0,26368
554,554,0,0,21377
555,555,0,0,21377
556,556,0,0,21377
557,557,0,0,21377
558,558,0,0,21377
559,559,0,0,47745
560,560,0,0,47745
561,561,0,0,47745
562,562,0,0,47745
563,563,0,0,47745
564,564,0,0,3586
565,565,0,0,3586
566,566,0,0,3586
567,567,0,0,3586
568,568,0,0,3586
569,569,0,0,51331
570,570,0,0,51331
571,571,0,0,51331
572,572,0,0,51331
573,573,0,0,51331
574,574,0,0,54917
575,575,0,0,54917
576,576,0,0,54917
577,577,0,0,54917
578,578,0,0,54917
579,579,0,0,40712
580,580,0,0,40712
581,581,0,0,40712
582,582,0,0,40712
583,583,0,0,40712
584,584,0,0,30093
585,585,0,0,30093
586,586,0,0,30093
587,587,0,0,30093
588,588,0,0,30093
589,589,0,0,5269
590,590,0,0,5269
591,591,0,0,5269
592,592,0,0,5269
593,593,0,0,5269
594,594,0,0,35362
595,595,0,0,35362
596,596,0,0,35362
597,597,0,0,35362
598,598,0,0,35362
599,599,0,0,40631
600,600,0,0,40631
601,601,0,0,40631
602,602,0,0,40631
603,603,0,0,40631
604,604,0,0,10457
605,605,0,0,10457
606,606,0,0,10457
607,607,0,0,10457
608,608,0,0,10457
609,609,0,0,51088
610,610,0,0,51088
611,611,0,0,51088
612,612,0,0,51088
613,613,0,0,51088
614,614,0,0,61545
615,615,0,0,61545
616,616,0,0,61545
617,617,0,0,61545
618,618,0,0,61545
619,619,0,0,47097
620,620,0,0,47097
621,621,0,0,47097
622,622,0,0,47097
623,623,0,0,47097
624,624,0,0,43106
625,625,0,0,43106
626,626,0,0,43106
627,627,0,0,43106
628,628,0,0,43106
629,629,0,0,24667
630,630,0,0,24667
631,631,0,0,24667
632,632,0,0,24667
633,633,0,0,24667
634,634,0,0,2237
635,635,0,0,2237
