Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
586,586,0,0,46441
587,587,0,0,46441
588,588,0,0,46441
589,589,0,0,37282
590,590,0,0,37282
591,591,0,0,37282
592,592,0,0,37282
593,593,0,0,37282
594,594,0,0,18187
595,595,0,0,18187
596,596,0,0,18187
597,597,0,0,18187
598,598,0,0,18187
599,599,0,0,55469
600,600,0,0,55469
601,601,0,0,55469
602,602,0,0,55469
603,603,0,0,55469
604,604,0,0,8120
605,605,0,0,8120
606,606,0,0,8120
607,607,0,0,8120
608,608,0,0,8120
609,609,0,0,63589
610,610,0,0,63589
611,611,0,0,63589
612,612,0,0,63589
613,613,0,0,63589
614,614,0,0,6173
615,615,0,0,6173
616,616,0,0,6173
617,617,0,0,6173
618,618,0,0,6173
619,619,0,0,4226
620,620,0,0,4226
621,621,0,0,4226
622,622,0,0,4226
623,623,0,0,4226
624,624,0,0,10399
625,625,0,0,10399
626,626,0,0,10399
627,627,0,0,10399
628,628,0,0,10399
629,629,0,0,14625
630,630,0,0,14625
631,631,0,0,14625
632,632,0,0,14625
633,633,0,0,14625
634,634,0,0,25024
635,635,0,0,25024
636,636,0,0,25024
637,637,0,0,25024
638,638,0,0,25024
639,639,0,0,39649
640,640,0,0,39649
641,641,0,0,39649
642,642,0,0,39649
643,643,0,0,39649
644,644,0,0,64673
645,645,0,0,64673
646,646,0,0,64673
647,647,0,0,64673
648,648,0,0,64673
649,649,0,0,38786
650,650,0,0,38786
651,651,0,0,38786
652,652,0,0,38786
653,653,0,0,38786
654,654,0,0,37923
655,655,0,0,37923
656,656,0,0,37923
657,657,0,0,37923
658,658,0,0,37923
659,659,0,0,11173
660,660,0,0,11173
661,661,0,0,11173
662,662,0,0,11173
663,663,0,0,11173
664,664,0,0,49096
665,665,0,0,49096
666,666,0,0,49096
667,667,0,0,49096
668,668,0,0,49096
669,669,0,0,60269
670,670,0,0,60269
671,671,0,0,60269
672,672,0,0,60269
673,673,0,0,60269
674,674,0,0,43829
675,675,0,0,43829
676,676,0,0,43829
677,677,0,0,43829
678,678,0,0,43829
679,679,0,0,38562
680,680,0,0,38562
681,681,0,0,38562
682,682,0,0,38562
683,683,0,0,38562
684,684,0,0,16855
685,685,0,0,16855
686,686,0,0,16855
687,687,0,0,16855
688,688,0,0,16855
689,689,0,0,55417
690,690,0,0,55417
691,691,0,0,55417
692,692,0,0,55417
693,693,0,0,55417
694,694,0,0,6736
695,695,0,0,6736
696,696,0,0,6736
697,697,0,0,6736
698,698,0,0,6736
699,699,0,0,62153
700,700,0,0,62153
701,701,0,0,62153
702,702,0,0,62153
703,703,0,0,62153
704,704,0,0,3353
705,705,0,0,3353
706,706,0,0,3353
707,707,0,0,3353
708,708,0,0,3353
709,709,0,0,65506
710,710,0,0,65506
711,711,0,0,65506
712,712,0,0,65506
713,713,0,0,65506
714,714,0,0,3323
715,715,0,0,3323
716,716,0,0,3323
717,717,0,0,3323
718,718,0,0,3323
719,719,0,0,3293
720,720,0,0,3293
721,721,0,0,3293
722,722,0,0,3293
723,723,0,0,3293
724,724,0,0,6616
725,725,0,0,6616
726,726,0,0,6616
727,727,0,0,6616
728,728,0,0,6616
729,729,0,0,9909
730,730,0,0,9909
731,731,0,0,9909
732,732,0,0,9909
733,733,0,0,9909
734,734,0,0,16525
735,735,0,0,16525
736,736,0,0,16525
737,737,0,0,16525
738,738,0,0,16525
739,739,0,0,26434
740,740,0,0,26434
741,741,0,0,26434
742,742,0,0,26434
743,743,0,0,26434
744,744,0,0,42959
745,745,0,0,42959
746,746,0,0,42959
747,747,0,0,42959
748,748,0,0,42959
749,749,0,0,3857
750,750,0,0,3857
751,751,0,0,3857
752,752,0,0,3857
753,753,0,0,3857
754,754,0,0,46816
755,755,0,0,46816
756,756,0,0,46816
757,757,0,0,46816
758,758,0,0,46816
759,759,0,0,50673
760,760,0,0,50673
761,761,0,0,50673
762,762,0,0,50673
763,763,0,0,50673
764,764,0,0,31953
765,765,0,0,31953
766,766,0,0,31953
767,767,0,0,31953
768,768,0,0,31953
769,769,0,0,17090
770,770,0,0,17090
771,771,0,0,17090
772,772,0,0,17090
773,773,0,0,17090
774,774,0,0,49043
775,775,0,0,49043
776,776,0,0,49043
777,777,0,0,49043
778,778,0,0,49043
779,779,0,0,597
780,780,0,0,597
781,781,0,0,597
782,782,0,0,597
783,783,0,0,597
784,784,0,0,49640
785,785,0,0,49640
786,786,0,0,49640
787,787,0,0,49640
